year,home_team,away_team,home_points,away_points,neutral,home_avg_rank,home_avg_points,away_avg_rank,away_avg_points,home_ppa_return,home_usage_return,away_ppa_return,away_usage_return,rank_diff,points_diff,ppa_return_diff,usage_return_diff,home_win
2021,Boston College,Florida State,23,26,0,66.0,170.675,14.5,260.255,0.876,0.801,0.85,0.735,-51.5,-89.57999999999998,0.026000000000000023,0.06600000000000006,0
2021,Iowa,Illinois,33,23,0,39.0,199.4875,60.0,177.085,0.624,0.765,0.868,0.896,21.0,22.402500000000003,-0.244,-0.131,1
2021,Notre Dame,Georgia Tech,55,0,0,13.25,257.5475,42.25,198.0875,0.366,0.458,0.829,0.901,29.0,59.46000000000001,-0.46299999999999997,-0.443,1
2021,Colorado,Washington,20,17,0,42.0,197.1525,17.25,247.3775,0.758,0.547,0.83,0.916,-24.75,-50.224999999999994,-0.07199999999999995,-0.369,1
2021,Indiana,Minnesota,14,35,0,51.5,184.695,45.0,192.9775,0.878,0.678,0.811,0.893,-6.5,-8.282499999999999,0.06699999999999995,-0.21499999999999997,0
2021,Pittsburgh,Virginia,48,38,0,46.5,192.3725,51.0,184.39,0.854,0.935,0.804,0.914,4.5,7.982500000000016,0.04999999999999993,0.02100000000000002,1
2021,Alabama,Arkansas,42,35,0,2.25,310.4375,32.25,213.54500000000002,0.192,0.26,0.505,0.423,30.0,96.89249999999998,-0.313,-0.16299999999999998,1
2021,Wisconsin,Nebraska,35,28,0,34.5,208.48999999999998,21.0,234.4125,0.808,0.665,0.611,0.499,-13.5,-25.922500000000014,0.19700000000000006,0.16600000000000004,1
2021,Maryland,Michigan,18,59,0,31.0,212.59,12.25,265.02,0.654,0.675,0.536,0.531,-18.75,-52.42999999999998,0.118,0.14400000000000002,0
2021,NC State,Syracuse,41,17,0,37.75,203.275,54.75,181.9425,0.656,0.689,0.852,0.644,17.0,21.33250000000001,-0.19599999999999995,0.04499999999999993,1
2021,Missouri,Florida,24,23,0,43.25,192.5175,10.5,265.1575,0.742,0.673,0.27,0.41,-32.75,-72.64000000000001,0.472,0.26300000000000007,1
2021,TCU,Kansas,31,28,0,28.5,215.165,64.5,170.6875,0.66,0.732,0.84,0.841,36.0,44.47749999999999,-0.17999999999999994,-0.10899999999999999,1
2021,USC,UCLA,33,62,0,20.75,253.205,27.75,218.7325,0.709,0.653,0.853,0.757,7.0,34.472500000000025,-0.14400000000000002,-0.10399999999999998,0
2021,Kansas State,Baylor,10,20,0,60.0,176.22,39.5,198.2225,0.91,0.785,0.619,0.45,-20.5,-22.002499999999998,0.29100000000000004,0.335,0
2021,South Carolina,Auburn,21,17,0,18.5,241.75,9.75,266.3075,0.66,0.518,0.605,0.714,-8.75,-24.557500000000005,0.05500000000000005,-0.19599999999999995,1
2021,Utah,Oregon,38,7,0,34.25,206.165,12.75,256.9325,0.368,0.268,0.522,0.54,-21.5,-50.76750000000001,-0.15400000000000003,-0.272,1
2021,Ole Miss,Vanderbilt,31,17,0,29.75,215.32500000000002,53.5,183.52249999999998,0.77,0.866,0.828,0.568,23.75,31.802500000000038,-0.05799999999999994,0.29800000000000004,1
2021,Miami,Virginia Tech,38,26,0,15.0,252.07999999999998,37.0,207.6625,0.835,0.882,0.565,0.528,22.0,44.41749999999999,0.27,0.354,1
2021,Texas Tech,Oklahoma State,0,23,0,57.75,178.45,38.75,199.6375,0.629,0.679,0.511,0.679,-19.0,-21.1875,0.118,0.0,0
2021,Mississippi State,Ole Miss,21,31,0,25.5,223.88250000000002,29.75,215.32500000000002,0.668,0.622,0.77,0.866,4.25,8.557500000000005,-0.10199999999999998,-0.244,0
2021,Texas,Kansas State,22,17,0,10.0,269.11,60.0,176.22,0.442,0.392,0.91,0.785,50.0,92.89000000000001,-0.468,-0.393,1
2021,Nebraska,Iowa,21,28,0,21.0,234.4125,39.0,199.4875,0.611,0.499,0.624,0.765,18.0,34.92499999999998,-0.013000000000000012,-0.266,0
2021,Arkansas,Missouri,34,17,0,32.25,213.54500000000002,43.25,192.5175,0.505,0.423,0.742,0.673,11.0,21.027500000000003,-0.237,-0.25000000000000006,1
2021,Utah,Colorado,28,13,0,34.25,206.165,42.0,197.1525,0.368,0.268,0.758,0.547,7.75,9.012499999999989,-0.39,-0.279,1
2021,Iowa State,TCU,48,14,0,49.75,187.21749999999997,28.5,215.165,0.929,0.895,0.66,0.732,-21.25,-27.94750000000002,0.269,0.16300000000000003,1
2021,NC State,North Carolina,34,30,0,37.75,203.275,24.5,226.325,0.656,0.689,0.505,0.541,-13.25,-23.049999999999983,0.15100000000000002,0.1479999999999999,1
2021,Baylor,Texas Tech,27,24,0,39.5,198.2225,57.75,178.45,0.619,0.45,0.629,0.679,18.25,19.772500000000008,-0.010000000000000009,-0.22900000000000004,1
2021,Georgia Tech,Georgia,0,45,0,42.25,198.0875,1.75,311.8425,0.829,0.901,0.97,0.923,-40.5,-113.75499999999997,-0.14100000000000001,-0.02200000000000002,0
2021,Florida,Florida State,24,21,0,10.5,265.1575,14.5,260.255,0.27,0.41,0.85,0.735,4.0,4.902500000000032,-0.58,-0.325,1
2021,Rutgers,Maryland,16,40,0,56.5,179.44,31.0,212.59,0.922,0.846,0.654,0.675,-25.5,-33.150000000000006,0.268,0.17099999999999993,0
2021,Michigan,Ohio State,42,27,0,12.25,265.02,5.75,296.365,0.536,0.531,0.47,0.401,-6.5,-31.345000000000027,0.06600000000000006,0.13,1
2021,Boston College,Wake Forest,10,41,0,66.0,170.675,62.25,173.595,0.876,0.801,0.919,0.853,-3.75,-2.9199999999999875,-0.04300000000000004,-0.051999999999999935,0
2021,Duke,Miami,10,47,0,55.0,181.10250000000002,15.0,252.07999999999998,0.682,0.379,0.835,0.882,-40.0,-70.97749999999996,-0.1529999999999999,-0.503,0
2021,Auburn,Alabama,22,24,0,9.75,266.3075,2.25,310.4375,0.605,0.714,0.192,0.26,-7.5,-44.129999999999995,0.413,0.45399999999999996,0
2021,Purdue,Indiana,44,7,0,45.5,195.07500000000002,51.5,184.695,0.904,0.895,0.878,0.678,6.0,10.380000000000024,0.026000000000000023,0.21699999999999997,1
2021,Illinois,Northwestern,47,14,0,60.0,177.085,51.75,185.26999999999998,0.868,0.896,0.14,0.179,-8.25,-8.184999999999974,0.728,0.7170000000000001,1
2021,Michigan State,Penn State,30,27,0,35.5,206.0975,12.0,263.27750000000003,0.571,0.671,0.843,0.808,-23.5,-57.180000000000035,-0.272,-0.137,1
2021,Tennessee,Vanderbilt,45,21,0,15.25,249.78,53.5,183.52249999999998,0.31,0.273,0.828,0.568,38.25,66.25750000000002,-0.518,-0.29499999999999993,1
2021,Virginia,Virginia Tech,24,29,0,51.0,184.39,37.0,207.6625,0.804,0.914,0.565,0.528,-14.0,-23.272500000000008,0.2390000000000001,0.386,0
2021,Minnesota,Wisconsin,23,13,0,45.0,192.9775,34.5,208.48999999999998,0.811,0.893,0.808,0.665,-10.5,-15.512499999999989,0.0030000000000000027,0.22799999999999998,1
2021,LSU,Texas A&M,27,24,0,7.75,281.66,10.0,268.6825,0.602,0.668,0.624,0.593,2.25,12.97750000000002,-0.02200000000000002,0.07500000000000007,1
2021,Kansas,West Virginia,28,34,0,64.5,170.6875,44.25,193.65000000000003,0.84,0.841,0.869,0.825,-20.25,-22.962500000000034,-0.029000000000000026,0.016000000000000014,0
2021,South Carolina,Clemson,0,30,0,18.5,241.75,9.0,276.96500000000003,0.66,0.518,0.261,0.351,-9.5,-35.21500000000003,0.399,0.16700000000000004,0
2021,Syracuse,Pittsburgh,14,31,0,54.75,181.9425,46.5,192.3725,0.852,0.644,0.854,0.935,-8.25,-10.430000000000007,-0.0020000000000000018,-0.29100000000000004,0
2021,Louisville,Kentucky,21,52,0,43.75,194.78,31.0,212.0,0.638,0.695,0.386,0.423,-12.75,-17.22,0.252,0.27199999999999996,0
2021,Oklahoma State,Oklahoma,37,33,0,38.75,199.6375,8.5,271.5725,0.511,0.679,0.711,0.588,-30.25,-71.935,-0.19999999999999996,0.09100000000000008,1
2021,Stanford,Notre Dame,14,45,0,24.0,232.57,13.25,257.5475,0.403,0.489,0.366,0.458,-10.75,-24.97750000000002,0.03700000000000003,0.030999999999999972,0
2021,USC,BYU,31,35,0,20.75,253.205,75.75,161.14,0.709,0.653,0.48,0.557,55.0,92.06500000000003,0.22899999999999998,0.09599999999999997,0
2021,Utah,Oregon,38,10,1,34.25,206.165,12.75,256.9325,0.368,0.268,0.522,0.54,-21.5,-50.76750000000001,-0.15400000000000003,-0.272,1
2021,Oklahoma State,Baylor,16,21,1,38.75,199.6375,39.5,198.2225,0.511,0.679,0.619,0.45,0.75,1.414999999999992,-0.10799999999999998,0.22900000000000004,0
2021,Alabama,Georgia,41,24,1,2.25,310.4375,1.75,311.8425,0.192,0.26,0.97,0.923,-0.5,-1.4049999999999727,-0.778,-0.663,1
2021,Cincinnati,Houston,35,20,0,57.5,178.39,74.0,161.9775,0.855,0.735,0.668,0.723,16.5,16.412499999999994,0.18699999999999994,0.01200000000000001,1
2021,Wake Forest,Pittsburgh,21,45,1,62.25,173.595,46.5,192.3725,0.919,0.853,0.854,0.935,-15.75,-18.777500000000003,0.06500000000000006,-0.08200000000000007,0
2021,Iowa,Michigan,3,42,1,39.0,199.4875,12.25,265.02,0.624,0.765,0.536,0.531,-26.75,-65.53249999999997,0.08799999999999997,0.23399999999999999,0
2022,Northwestern,Nebraska,31,28,1,51.75,185.8275,20.25,232.45499999999998,0.367,0.411,0.167,0.227,-31.5,-46.6275,0.19999999999999998,0.18399999999999997,1
2022,Pittsburgh,West Virginia,38,31,0,43.75,194.45499999999998,40.0,198.7475,0.288,0.387,0.186,0.219,-3.75,-4.292500000000018,0.10199999999999998,0.168,1
2022,Purdue,Penn State,31,35,0,45.5,195.28250000000003,13.5,257.26750000000004,0.601,0.603,0.761,0.692,-32.0,-61.985000000000014,-0.16000000000000003,-0.08899999999999997,0
2022,Indiana,Illinois,23,20,0,49.5,187.14249999999998,66.75,170.555,0.245,0.377,0.55,0.694,17.25,16.587499999999977,-0.30500000000000005,-0.31699999999999995,1
2022,Colorado,TCU,13,38,0,49.5,187.98499999999999,36.75,205.615,0.694,0.717,0.847,0.826,-12.75,-17.630000000000024,-0.15300000000000002,-0.10899999999999999,0
2022,Boston College,Rutgers,21,22,0,58.25,180.4375,56.25,180.105,0.636,0.597,0.646,0.709,-2.0,0.33250000000001023,-0.010000000000000009,-0.11199999999999999,0
2022,Arkansas,Cincinnati,31,24,0,31.5,213.6575,52.25,184.105,0.681,0.744,0.272,0.241,20.75,29.55250000000001,0.40900000000000003,0.503,1
2022,Georgia,Oregon,49,3,1,1.75,310.08,9.5,271.26750000000004,0.683,0.63,0.163,0.169,7.75,38.81249999999994,0.52,0.46099999999999997,1
2022,Florida,Utah,29,26,0,11.0,267.755,34.25,205.52749999999997,0.31,0.302,0.848,0.825,23.25,62.22750000000002,-0.538,-0.5229999999999999,1
2022,Ohio State,Notre Dame,21,10,0,5.75,295.7025,13.0,262.005,0.747,0.743,0.418,0.402,7.25,33.69749999999999,0.329,0.34099999999999997,1
2022,Syracuse,Louisville,31,7,0,55.5,181.04749999999999,44.75,192.99500000000003,0.677,0.766,0.641,0.653,-10.75,-11.947500000000048,0.03600000000000003,0.11299999999999999,1
2022,Florida State,LSU,24,23,1,18.5,240.77750000000003,7.0,282.5875,0.738,0.598,0.484,0.287,-11.5,-41.809999999999945,0.254,0.311,1
2022,Georgia Tech,Clemson,10,41,1,42.0,198.6925,6.25,290.0375,0.629,0.407,0.458,0.621,-35.75,-91.34500000000003,0.17099999999999999,-0.21400000000000002,0
2022,UCF,Louisville,14,20,0,61.75,174.34999999999997,44.75,192.99500000000003,0.637,0.799,0.641,0.653,-17.0,-18.645000000000067,-0.0040000000000000036,0.14600000000000002,0
2022,Northwestern,Duke,23,31,0,51.75,185.8275,57.75,179.0275,0.367,0.411,0.376,0.329,6.0,6.799999999999983,-0.009000000000000008,0.08199999999999996,0
2022,Texas,Alabama,19,20,0,8.0,273.9425,2.25,311.4475,0.565,0.601,0.552,0.586,-5.75,-37.504999999999995,0.0129999999999999,0.015000000000000013,0
2022,Vanderbilt,Wake Forest,25,45,0,49.5,187.7825,61.75,174.53499999999997,0.641,0.83,0.792,0.776,12.25,13.24750000000003,-0.15100000000000002,0.05399999999999994,0
2022,Arkansas,South Carolina,44,30,0,31.5,213.6575,32.25,224.1175,0.681,0.744,0.652,0.548,0.75,-10.460000000000008,0.029000000000000026,0.19599999999999995,1
2022,Kansas State,Missouri,40,12,0,58.75,178.1225,39.25,198.16,0.541,0.585,0.34,0.299,-19.5,-20.037499999999994,0.201,0.286,1
2022,Pittsburgh,Tennessee,27,34,0,43.75,194.45499999999998,15.0,250.57750000000001,0.288,0.387,0.763,0.806,-28.75,-56.12250000000003,-0.47500000000000003,-0.41900000000000004,0
2022,Texas Tech,Houston,33,30,0,61.5,174.465,77.0,160.26,0.565,0.664,0.77,0.834,15.5,14.205000000000013,-0.20500000000000007,-0.16999999999999993,1
2022,Iowa,Iowa State,7,10,0,34.5,205.1,51.5,185.98000000000002,0.919,0.648,0.31,0.222,17.0,19.119999999999976,0.609,0.42600000000000005,0
2022,Illinois,Virginia,24,3,0,66.75,170.555,44.25,192.5975,0.55,0.694,0.803,0.814,-22.5,-22.04249999999999,-0.253,-0.12,1
2022,West Virginia,Kansas,42,55,0,40.0,198.7475,59.75,176.63250000000002,0.186,0.219,0.727,0.722,19.75,22.11499999999998,-0.5409999999999999,-0.503,0
2022,Florida,Kentucky,16,26,0,11.0,267.755,31.5,211.3225,0.31,0.302,0.621,0.642,20.5,56.432500000000005,-0.311,-0.34,0
2022,Stanford,USC,28,41,0,33.25,216.7675,21.75,249.11,0.851,0.678,0.218,0.15,-11.5,-32.3425,0.633,0.528,0
2022,Virginia Tech,Boston College,27,10,0,41.75,200.6875,58.25,180.4375,0.234,0.323,0.636,0.597,16.5,20.25,-0.402,-0.27399999999999997,1
2022,BYU,Baylor,26,20,0,77.0,159.24,40.5,197.4275,0.612,0.578,0.209,0.171,-36.5,-38.1875,0.403,0.4069999999999999,1
2022,Louisville,Florida State,31,35,0,44.75,192.99500000000003,18.5,240.77750000000003,0.641,0.653,0.738,0.598,-26.25,-47.7825,-0.09699999999999998,0.05500000000000005,0
2022,Nebraska,Oklahoma,14,49,0,20.25,232.45499999999998,9.25,270.855,0.167,0.227,0.277,0.211,-11.0,-38.400000000000034,-0.11000000000000001,0.016000000000000014,0
2022,South Carolina,Georgia,7,48,0,32.25,224.1175,1.75,310.08,0.652,0.548,0.683,0.63,-30.5,-85.96249999999998,-0.031000000000000028,-0.08199999999999996,0
2022,Syracuse,Purdue,32,29,0,55.5,181.04749999999999,45.5,195.28250000000003,0.677,0.766,0.601,0.603,-10.0,-14.235000000000042,0.07600000000000007,0.16300000000000003,1
2022,Georgia Tech,Ole Miss,0,42,0,42.0,198.6925,26.5,222.0575,0.629,0.407,0.032,0.107,-15.5,-23.36500000000001,0.597,0.3,0
2022,Minnesota,Colorado,49,7,0,39.5,199.9725,49.5,187.98499999999999,0.866,0.674,0.694,0.717,10.0,11.987500000000011,0.17200000000000004,-0.04299999999999993,1
2022,Oregon,BYU,41,20,0,9.5,271.26750000000004,77.0,159.24,0.163,0.169,0.612,0.578,67.5,112.02750000000003,-0.44899999999999995,-0.4089999999999999,1
2022,Auburn,Penn State,12,41,0,15.0,253.735,13.5,257.26750000000004,0.452,0.558,0.761,0.692,-1.5,-3.5325000000000273,-0.309,-0.1339999999999999,0
2022,Houston,Kansas,30,48,0,77.0,160.26,59.75,176.63250000000002,0.77,0.834,0.727,0.722,-17.25,-16.37250000000003,0.04300000000000004,0.11199999999999999,0
2022,LSU,Mississippi State,31,16,0,7.0,282.5875,25.75,221.47750000000002,0.484,0.287,0.415,0.401,18.75,61.10999999999996,0.069,-0.11400000000000005,1
2022,NC State,Texas Tech,27,14,0,33.0,208.765,61.5,174.465,0.695,0.62,0.565,0.664,28.5,34.29999999999998,0.13,-0.04400000000000004,1
2022,Washington,Michigan State,39,28,0,20.5,241.6375,37.25,202.835,0.83,0.735,0.711,0.644,16.75,38.80249999999998,0.119,0.09099999999999997,1
2022,Texas A&M,Miami,17,9,0,8.5,277.875,15.0,255.69249999999997,0.481,0.338,0.678,0.589,6.5,22.182500000000033,-0.19700000000000006,-0.25099999999999995,1
2022,Virginia Tech,West Virginia,10,33,0,41.75,200.6875,40.0,198.7475,0.234,0.323,0.186,0.219,-1.75,1.9399999999999977,0.048000000000000015,0.10400000000000001,0
2022,Syracuse,Virginia,22,20,0,55.5,181.04749999999999,44.25,192.5975,0.677,0.766,0.803,0.814,-11.25,-11.550000000000011,-0.126,-0.04799999999999993,1
2022,Michigan,Maryland,34,27,0,13.5,258.205,31.25,212.62,0.78,0.741,0.711,0.676,17.75,45.58499999999998,0.06900000000000006,0.06499999999999995,1
2022,Auburn,Missouri,17,14,0,15.0,253.735,39.25,198.16,0.452,0.558,0.34,0.299,24.25,55.57500000000002,0.11199999999999999,0.25900000000000006,1
2022,Wake Forest,Clemson,45,51,0,61.75,174.53499999999997,6.25,290.0375,0.792,0.776,0.458,0.621,-55.5,-115.50250000000005,0.334,0.15500000000000003,0
2022,Iowa State,Baylor,24,31,0,51.5,185.98000000000002,40.5,197.4275,0.31,0.222,0.209,0.171,-11.0,-11.447499999999991,0.101,0.05099999999999999,0
2022,Kansas,Duke,35,27,0,59.75,176.63250000000002,57.75,179.0275,0.727,0.722,0.376,0.329,-2.0,-2.394999999999982,0.351,0.39299999999999996,1
2022,Colorado,UCLA,17,45,0,49.5,187.98499999999999,30.0,213.075,0.694,0.717,0.615,0.751,-19.5,-25.090000000000003,0.07899999999999996,-0.03400000000000003,0
2022,Michigan State,Minnesota,7,34,0,37.25,202.835,39.5,199.9725,0.711,0.644,0.866,0.674,2.25,2.8625000000000114,-0.15500000000000003,-0.030000000000000027,0
2022,North Carolina,Notre Dame,32,45,0,20.75,237.85,13.0,262.005,0.447,0.356,0.418,0.402,-7.75,-24.155,0.029000000000000026,-0.04600000000000004,0
2022,Cincinnati,Indiana,45,24,0,52.25,184.105,49.5,187.14249999999998,0.272,0.241,0.245,0.377,-2.75,-3.0374999999999943,0.027000000000000024,-0.136,1
2022,Tennessee,Florida,38,33,0,15.0,250.57750000000001,11.0,267.755,0.763,0.806,0.31,0.302,-4.0,-17.17749999999998,0.453,0.504,1
2022,Texas Tech,Texas,37,34,0,61.5,174.465,8.0,273.9425,0.565,0.664,0.565,0.601,-53.5,-99.47749999999999,0.0,0.06300000000000006,1
2022,UCF,Georgia Tech,27,10,0,61.75,174.34999999999997,42.0,198.6925,0.637,0.799,0.629,0.407,-19.75,-24.34250000000003,0.008000000000000007,0.39200000000000007,1
2022,Rutgers,Iowa,10,27,0,56.25,180.105,34.5,205.1,0.646,0.709,0.919,0.648,-21.75,-24.995000000000005,-0.273,0.06099999999999994,0
2022,Texas A&M,Arkansas,23,21,1,8.5,277.875,31.5,213.6575,0.481,0.338,0.681,0.744,23.0,64.2175,-0.20000000000000007,-0.40599999999999997,1
2022,Ohio State,Wisconsin,52,21,0,5.75,295.7025,28.5,220.2225,0.747,0.743,0.673,0.799,22.75,75.47999999999999,0.07399999999999995,-0.05600000000000005,1
2022,Alabama,Vanderbilt,55,3,0,2.25,311.4475,49.5,187.7825,0.552,0.586,0.641,0.83,47.25,123.66499999999999,-0.08899999999999997,-0.244,1
2022,Oklahoma,Kansas State,34,41,0,9.25,270.855,58.75,178.1225,0.277,0.211,0.541,0.585,49.5,92.73250000000002,-0.264,-0.374,0
2022,Florida State,Boston College,44,14,0,18.5,240.77750000000003,58.25,180.4375,0.738,0.598,0.636,0.597,39.75,60.34000000000003,0.10199999999999998,0.0010000000000000009,1
2022,Washington,Stanford,40,22,0,20.5,241.6375,33.25,216.7675,0.83,0.735,0.851,0.678,12.75,24.869999999999976,-0.02100000000000002,0.05699999999999994,1
2022,UCLA,Washington,40,32,0,30.0,213.075,20.5,241.6375,0.615,0.751,0.83,0.735,-9.5,-28.5625,-0.21499999999999997,0.016000000000000014,1
2022,Iowa,Michigan,14,27,0,34.5,205.1,13.5,258.205,0.919,0.648,0.78,0.741,-21.0,-53.10499999999999,0.139,-0.09299999999999997,0
2022,Boston College,Louisville,34,33,0,58.25,180.4375,44.75,192.99500000000003,0.636,0.597,0.641,0.653,-13.5,-12.557500000000033,-0.0050000000000000044,-0.05600000000000005,1
2022,Wisconsin,Illinois,10,34,0,28.5,220.2225,66.75,170.555,0.673,0.799,0.55,0.694,38.25,49.66749999999999,0.123,0.1050000000000001,0
2022,Kansas State,Texas Tech,37,28,0,58.75,178.1225,61.5,174.465,0.541,0.585,0.565,0.664,2.75,3.657499999999999,-0.02399999999999991,-0.07900000000000007,1
2022,TCU,Oklahoma,55,24,0,36.75,205.615,9.25,270.855,0.847,0.826,0.277,0.211,-27.5,-65.24000000000001,0.57,0.615,1
2022,Minnesota,Purdue,10,20,0,39.5,199.9725,45.5,195.28250000000003,0.866,0.674,0.601,0.603,6.0,4.689999999999969,0.265,0.07100000000000006,0
2022,Ole Miss,Kentucky,22,19,0,26.5,222.0575,31.5,211.3225,0.032,0.107,0.621,0.642,5.0,10.735000000000014,-0.589,-0.535,1
2022,Florida State,Wake Forest,21,31,0,18.5,240.77750000000003,61.75,174.53499999999997,0.738,0.598,0.792,0.776,43.25,66.24250000000006,-0.05400000000000005,-0.17800000000000005,0
2022,North Carolina,Virginia Tech,41,10,0,20.75,237.85,41.75,200.6875,0.447,0.356,0.234,0.323,21.0,37.162499999999994,0.213,0.032999999999999974,1
2022,Penn State,Northwestern,17,7,0,13.5,257.26750000000004,51.75,185.8275,0.761,0.692,0.367,0.411,38.25,71.44000000000005,0.394,0.28099999999999997,1
2022,Maryland,Michigan State,27,13,0,31.25,212.62,37.25,202.835,0.711,0.676,0.711,0.644,6.0,9.784999999999997,0.0,0.03200000000000003,1
2022,Baylor,Oklahoma State,25,36,0,40.5,197.4275,39.0,200.15750000000003,0.209,0.171,0.903,0.66,-1.5,-2.730000000000018,-0.6940000000000001,-0.489,0
2022,Arkansas,Alabama,26,49,0,31.5,213.6575,2.25,311.4475,0.681,0.744,0.552,0.586,-29.25,-97.78999999999999,0.129,0.15800000000000003,0
2022,Ohio State,Rutgers,49,10,0,5.75,295.7025,56.25,180.105,0.747,0.743,0.646,0.709,50.5,115.5975,0.10099999999999998,0.03400000000000003,1
2022,Kansas,Iowa State,14,11,0,59.75,176.63250000000002,51.5,185.98000000000002,0.727,0.722,0.31,0.222,-8.25,-9.347499999999997,0.417,0.5,1
2022,Mississippi State,Texas A&M,42,24,0,25.75,221.47750000000002,8.5,277.875,0.415,0.401,0.481,0.338,-17.25,-56.39749999999998,-0.066,0.063,1
2022,Auburn,LSU,17,21,0,15.0,253.735,7.0,282.5875,0.452,0.558,0.484,0.287,-8.0,-28.852499999999964,-0.03199999999999997,0.2710000000000001,0
2022,Clemson,NC State,30,20,0,6.25,290.0375,33.0,208.765,0.458,0.621,0.695,0.62,26.75,81.27250000000004,-0.23699999999999993,0.0010000000000000009,1
2022,Missouri,Georgia,22,26,0,39.25,198.16,1.75,310.08,0.34,0.299,0.683,0.63,-37.5,-111.91999999999999,-0.343,-0.331,0
2022,Duke,Virginia,38,17,0,57.75,179.0275,44.25,192.5975,0.376,0.329,0.803,0.814,-13.5,-13.569999999999993,-0.42700000000000005,-0.48499999999999993,1
2022,Texas,West Virginia,38,20,0,8.0,273.9425,40.0,198.7475,0.565,0.601,0.186,0.219,32.0,75.195,0.37899999999999995,0.382,1
2022,Nebraska,Indiana,35,21,0,20.25,232.45499999999998,49.5,187.14249999999998,0.167,0.227,0.245,0.377,29.25,45.3125,-0.07799999999999999,-0.15,1
2022,Pittsburgh,Georgia Tech,21,26,0,43.75,194.45499999999998,42.0,198.6925,0.288,0.387,0.629,0.407,-1.75,-4.237500000000011,-0.341,-0.019999999999999962,0
2022,Oregon,Stanford,45,27,0,9.5,271.26750000000004,33.25,216.7675,0.163,0.169,0.851,0.678,23.75,54.50000000000003,-0.688,-0.509,1
2022,Rutgers,Nebraska,13,14,0,56.25,180.105,20.25,232.45499999999998,0.646,0.709,0.167,0.227,-36.0,-52.349999999999994,0.479,0.482,0
2022,Kansas,TCU,31,38,0,59.75,176.63250000000002,36.75,205.615,0.727,0.722,0.847,0.826,-23.0,-28.982499999999987,-0.12,-0.10399999999999998,0
2022,Maryland,Purdue,29,31,0,31.25,212.62,45.5,195.28250000000003,0.711,0.676,0.601,0.603,14.25,17.337499999999977,0.10999999999999999,0.07300000000000006,0
2022,Oklahoma,Texas,0,49,1,9.25,270.855,8.0,273.9425,0.277,0.211,0.565,0.601,-1.25,-3.0874999999999773,-0.2879999999999999,-0.39,0
2022,Virginia,Louisville,17,34,0,44.25,192.5975,44.75,192.99500000000003,0.803,0.814,0.641,0.653,0.5,-0.3975000000000364,0.16200000000000003,0.16099999999999992,0
2022,Indiana,Michigan,10,31,0,49.5,187.14249999999998,13.5,258.205,0.245,0.377,0.78,0.741,-36.0,-71.0625,-0.535,-0.364,0
2022,Florida,Missouri,24,17,0,11.0,267.755,39.25,198.16,0.31,0.302,0.34,0.299,28.25,69.595,-0.030000000000000027,0.0030000000000000027,1
2022,LSU,Tennessee,13,40,0,7.0,282.5875,15.0,250.57750000000001,0.484,0.287,0.763,0.806,8.0,32.00999999999996,-0.279,-0.5190000000000001,0
2022,Mississippi State,Arkansas,40,17,0,25.75,221.47750000000002,31.5,213.6575,0.415,0.401,0.681,0.744,5.75,7.820000000000022,-0.26600000000000007,-0.34299999999999997,1
2022,Northwestern,Wisconsin,7,42,0,51.75,185.8275,28.5,220.2225,0.367,0.411,0.673,0.799,-23.25,-34.39500000000001,-0.30600000000000005,-0.38800000000000007,0
2022,Oklahoma State,Texas Tech,41,31,0,39.0,200.15750000000003,61.5,174.465,0.903,0.66,0.565,0.664,22.5,25.692500000000024,0.3380000000000001,-0.0040000000000000036,1
2022,Georgia,Auburn,42,10,0,1.75,310.08,15.0,253.735,0.683,0.63,0.452,0.558,13.25,56.34499999999997,0.23100000000000004,0.07199999999999995,1
2022,Pittsburgh,Virginia Tech,45,29,0,43.75,194.45499999999998,41.75,200.6875,0.288,0.387,0.234,0.323,-2.0,-6.232500000000016,0.053999999999999965,0.064,1
2022,UCLA,Utah,42,32,0,30.0,213.075,34.25,205.52749999999997,0.615,0.751,0.848,0.825,4.25,7.547500000000014,-0.23299999999999998,-0.07399999999999995,1
2022,Vanderbilt,Ole Miss,28,52,0,49.5,187.7825,26.5,222.0575,0.641,0.83,0.032,0.107,-23.0,-34.275000000000006,0.609,0.723,0
2022,Miami,North Carolina,24,27,0,15.0,255.69249999999997,20.75,237.85,0.678,0.589,0.447,0.356,5.75,17.842499999999973,0.23100000000000004,0.23299999999999998,0
2022,Michigan State,Ohio State,20,49,0,37.25,202.835,5.75,295.7025,0.711,0.644,0.747,0.743,-31.5,-92.86749999999998,-0.03600000000000003,-0.09899999999999998,0
2022,Georgia Tech,Duke,23,20,0,42.0,198.6925,57.75,179.0275,0.629,0.407,0.376,0.329,15.75,19.664999999999992,0.253,0.07799999999999996,1
2022,Illinois,Iowa,9,6,0,66.75,170.555,34.5,205.1,0.55,0.694,0.919,0.648,-32.25,-34.54499999999999,-0.369,0.04599999999999993,1
2022,Boston College,Clemson,3,31,0,58.25,180.4375,6.25,290.0375,0.636,0.597,0.458,0.621,-52.0,-109.60000000000002,0.178,-0.02400000000000002,0
2022,Kentucky,South Carolina,14,24,0,31.5,211.3225,32.25,224.1175,0.621,0.642,0.652,0.548,0.75,-12.795000000000016,-0.031000000000000028,0.09399999999999997,0
